id,split,time_seconds,status,base_width_raw_px,base_width_mm,perpendicular_height_raw_px,perpendicular_height_mm,upper_side_length_raw_px,upper_side_length_mm,lower_side_length_raw_px,lower_side_length_mm,triangle_area_raw_px2,triangle_area_mm2,triangle_perimeter_raw_px,triangle_perimeter_mm,apex_angle_deg,model,model_label,A_x_roi_px,A_y_roi_px,B_x_roi_px,B_y_roi_px,C_x_roi_px,C_y_roi_px,A_x_raw_px,A_y_raw_px,B_x_raw_px,B_y_raw_px,C_x_raw_px,C_y_raw_px,measurement_approved
V02_f0000006,train,0.2,unvalidated_triangle,133.87708218892658,,332.8922172076626,,334.52372325626993,,347.84154531298526,,22283.319361582122,,816.2423507581818,,22.519783285865625,full,TopoFiberDINO Coordinate (ours),205.58981895446777,124.23117119073868,538.6507630348206,116.41406548023224,528.6156535148621,249.3642599582672,137.39974021473404,951.6663450581304,471.82350804970474,943.4892472661822,461.87796515642583,1076.996398055863,False
V02_f0000007,train,0.23333333333333334,unvalidated_triangle,115.47065153183627,,354.2773111123325,,373.79857095764373,,354.29713043838035,,20454.315968544044,,843.5663529278604,,17.99259952026096,full,TopoFiberDINO Coordinate (ours),187.90648698806763,125.54619550704956,558.5291218757629,116.64443242549896,524.6204352378845,226.03192710876465,117.65055822629095,963.584351795812,491.2957872450751,952.8785364846368,457.61749322334015,1063.3287237953532,False
V02_f0000008,train,0.26666666666666666,unvalidated_triangle,125.47137755693427,,357.3845672218231,,358.1005822389525,,371.886077185459,,22420.76698345546,,855.4580369813458,,19.67700391365502,full,TopoFiberDINO Coordinate (ours),166.10502004623413,113.59286177158356,519.4741058349609,120.46672028303146,509.2447328567505,243.88048338890076,90.64617163271852,957.37572064276,448.68706088726367,963.9139636553217,438.4715839073,1088.96879409424,False
V02_f0000009,train,0.3,unvalidated_triangle,116.166467227971,,299.22920245035647,,316.34648606848225,,370.7002550727783,,17380.199670050617,,803.2132083692316,,17.24235234053444,full,TopoFiberDINO Coordinate (ours),178.83726239204407,116.96260809898376,490.6591272354126,118.54416835308075,527.2649717330933,227.04180550575256,96.96057217293856,963.239792078593,413.30096708946155,965.2028998022593,450.31268992820253,1075.315480739841,False
V02_f0000010,train,0.33333333333333337,unvalidated_triangle,101.59177436900491,,338.9819339148053,,339.289827253785,,350.0032031591454,,17218.888072720918,,790.8848047819354,,16.857725884017285,full,TopoFiberDINO Coordinate (ours),211.72266125679016,152.46474248170853,544.0319609642029,130.8037737607956,546.2739014625549,230.49135768413544,116.08601270981556,1000.0543680221435,454.7724524544114,979.8285822269381,456.50372472814144,1081.4056038201952,False
V02_f0000011,train,0.3666666666666667,unvalidated_triangle,102.06889480657179,,300.08726288606636,,302.99029509733435,,332.8103260084597,,15314.787634154982,,737.8695159123658,,17.682942114171627,full,TopoFiberDINO Coordinate (ours),216.13051414489746,151.53104746341705,512.8770589828491,143.25594979524612,529.442925453186,241.8787386417389,105.47581269265491,997.6167800809901,408.402883885606,991.427397104432,424.5603877117097,1092.209311936134,False
V02_f0000012,train,0.4,unvalidated_triangle,105.52692312164754,,322.2182943711658,,324.99496427201785,,354.5485757442363,,17001.352589247206,,785.0704631379017,,17.163203190063765,full,TopoFiberDINO Coordinate (ours),222.04195618629456,138.71057188510895,538.1845307350159,131.17225164175034,554.0012812614441,232.6284602880478,100.51860279608493,985.5910034978343,425.44910023732734,979.1180880220304,441.2950708822698,1083.4485088869044,False
V02_f0000013,train,0.43333333333333335,unvalidated_triangle,99.57950133725252,,268.22720755455737,,287.415276909727,,336.285427639985,,13354.965786683279,,723.2802058869646,,16.042307380633318,full,TopoFiberDINO Coordinate (ours),210.67428946495056,137.8125777244568,490.5897331237793,144.7694075703621,523.1813335418701,236.1418571472168,83.2889872632868,979.1461397618012,370.6291301978081,985.7175672675985,404.2694948118706,1079.4427130674787,False
V02_f0000014,train,0.4666666666666667,unvalidated_triangle,94.03310512137618,,346.91187907126056,,347.1306154879408,,362.8485820577864,,16310.600596280992,,804.0123026671033,,15.01009139978459,full,TopoFiberDINO Coordinate (ours),208.71886253356934,141.79290568828583,546.2434601783752,147.4411313533783,547.9596877098083,238.86878740787506,74.09411009597406,975.5154890042037,421.15631634464444,982.4067300275618,422.6277435290399,1076.4283220200866,False
V02_f0000015,train,0.5,unvalidated_triangle,98.26699649327144,,346.3128253383913,,375.2346248566206,,349.37986423877993,,17015.56059655131,,822.881485588672,,15.045293068236628,full,TopoFiberDINO Coordinate (ours),197.93416142463684,144.7695747613907,563.5892343521118,147.1950261592865,526.1376428604126,235.32806038856506,61.835829336498676,966.2093057609027,437.0415349108341,970.867867315063,398.0873130006306,1061.084114162176,False
V02_f0000016,train,0.5333333333333333,unvalidated_triangle,88.35678619439145,,296.0617289489837,,322.07671600138127,,365.99104055641675,,13079.531442543614,,776.4245427521895,,12.821707440419486,full,TopoFiberDINO Coordinate (ours),198.7030792236328,150.42667269706726,513.0418825149536,147.1952713727951,547.8094339370728,226.11489844322205,67.46852431154292,957.7782411367932,389.54378167618347,956.8089198613757,424.5765285374374,1037.9238279483402,False
V02_f0000017,train,0.5666666666666667,unvalidated_triangle,91.43829021847336,,376.23306445962425,,377.2420537496587,,381.6151792776305,,17201.054068922356,,850.2955232457625,,13.82562481808645,full,TopoFiberDINO Coordinate (ours),182.90773272514343,157.1057648062706,551.3557934761047,151.41100430488586,546.2050080299377,240.5797758102417,60.71601408603581,950.3019533200801,437.94494919062015,947.1559022839947,432.022481958089,1038.4021915233789,False
V02_f0000018,train,0.6,unvalidated_triangle,118.63979963677063,,350.4974351075877,,374.5820120701963,,350.7576621898678,,20791.47273718311,,843.9794738968347,,18.450838752218804,full,TopoFiberDINO Coordinate (ours),196.36042714118958,170.4583648443222,564.9745631217957,150.0256371498108,529.8420166969299,261.5516834259033,76.62141654885896,939.1958049444896,451.0357598135552,927.9894083682968,412.5207858474377,1040.2034843046176,False
V02_f0000019,train,0.6333333333333334,unvalidated_triangle,101.20632152399679,,352.76334201332537,,361.2009728040667,,353.5512719381744,,17850.940106840128,,815.958566266238,,16.234512176618004,full,TopoFiberDINO Coordinate (ours),166.67609453201294,164.01266026496887,522.5047659873962,154.3222125172615,503.73260736465454,252.27768623828888,68.57498128034287,920.3522880323037,429.70709317610357,913.2995926389198,409.89380467850935,1012.5475302262053,False
V02_f0000020,train,0.6666666666666667,unvalidated_triangle,92.0662594634861,,343.7713597861182,,344.1815299819089,,360.5970146726952,,15824.871603092095,,796.8448041180901,,14.774292226799998,full,TopoFiberDINO Coordinate (ours),183.69590163230896,156.46249175071716,523.1960535049438,156.90011984109879,527.5114059448242,247.61162984371185,95.27069903922376,893.8114597881367,439.4291077048557,897.8008614259193,442.8563316126407,989.8033085014392,False
V02_f0000021,train,0.7000000000000001,unvalidated_triangle,93.98741607587372,,382.08376357945775,,383.65672903063705,,386.6553092026463,,17955.532831689132,,864.2994543091571,,14.009421303072951,full,TopoFiberDINO Coordinate (ours),195.5326795578003,151.9773360490799,571.908917427063,147.88171315193176,564.5673608779907,239.79830265045166,117.50967266721116,874.6760413037075,501.1649655252239,873.6262829886198,492.91898941550915,967.2512703510617,False
V02_f0000022,train,0.7333333333333334,unvalidated_triangle,126.02341379148022,,314.18778229606073,,328.12496182475496,,383.9210096944425,,19797.508448261982,,838.0693853106777,,18.319215904548667,full,TopoFiberDINO Coordinate (ours),182.25817680358887,144.95056462287903,503.97623777389526,134.92605805397034,543.2922577857971,252.13022375106812,111.33558655994656,847.7621295126794,439.36479344069795,839.8355914485498,478.6082117965738,959.5930753040666,False
V02_f0000023,train,0.7666666666666667,unvalidated_triangle,126.06371114496707,,287.4110384227201,,311.89526045961134,,379.09368583899203,,18116.051063798408,,817.0526574435705,,17.844510914189204,full,TopoFiberDINO Coordinate (ours),184.84892785549164,132.81672030687332,487.2277235984802,127.97977238893509,536.4962410926819,239.8435333967209,115.45026457968268,821.960979655246,427.32979494248275,818.8285624020573,477.4548591499324,934.4985118523823,False
V02_f0000024,train,0.8,unvalidated_triangle,124.42649461175543,,375.32823136755275,,375.4161576804137,,398.0465943229216,,23350.38807894725,,897.8892466150907,,18.211137589828123,full,TopoFiberDINO Coordinate (ours),175.7515025138855,140.62781828641891,540.364236831665,134.9306948184967,544.8673439025879,255.70737612247467,103.70959641461354,807.5705292578242,479.12433599787664,806.5386614581666,482.1590520115143,930.9281427662169,False
V02_f0000025,train,0.8333333333333334,unvalidated_triangle,117.14075219729409,,369.5657190795206,,369.77295409825007,,384.1276327090116,,21645.60315965446,,871.0413390045558,,17.74503549768586,full,TopoFiberDINO Coordinate (ours),185.79998016357422,138.28559458255768,547.051305770874,126.24735009670258,547.0318794250488,240.75204944610596,116.73397926295725,785.7024676685969,486.40719297464756,777.1145315592925,485.2060424057301,894.2491253506172,False
