id,model,model_label,split,sequence,time_seconds,review_priority,threshold_stability_iou,model_disagreement,foreground_boundary_entropy,flow_warp_mae,raw_components,discarded_fraction,foreground_fraction,pseudo_iou,pseudo_dice,base_width_raw_px,height_raw_px,triangle_area_raw_px2,flags,original,overlay,entropy,disagreement,true_iou,true_dice,true_vertex_error_roi_px,vertices_roi,triangle_svg
V01_f0000036,dino_linear,dino_linear,train,V01,1.2,18.532,0.9229156587647154,0.47971372101302495,0.3085392117500305,0.015349777415394783,1,0.0,0.07907407407407407,0.5682661242072514,0.7247062414161453,113.93095683989168,375.7729072867072,21406.083440841227,models_disagree,../../dataset/images/V01_f0000036.png,dino_linear/overlays/V01_f0000036.jpg,quality/dino_linear/entropy/V01_f0000036.jpg,quality/disagreement/V01_f0000036.jpg,,,,"[[185.47968634963036, 151.53097361326218], [574.3788936138153, 154.20067682862282], [541.6521108150482, 262.4630704522133]]",dino_linear/triangles/V01_f0000036.svg
V02_f0000093,dino_linear,dino_linear,test,V02,3.1,18.511,0.9172222222222223,0.5288878157404054,0.3290118873119354,0.007819471880793571,1,0.0,0.0668620792066423,0.5250103921296938,0.6885335271669998,100.00609483382678,351.96700781355196,17599.422980890165,models_disagree,../../dataset/images/V02_f0000093.png,dino_linear/overlays/V02_f0000093.jpg,quality/dino_linear/entropy/V02_f0000093.jpg,quality/disagreement/V02_f0000093.jpg,,,,"[[150.43291568756104, 177.01410341262817], [509.71657276153564, 173.44780731201172], [504.64849948883057, 275.23000502586365]]",dino_linear/triangles/V02_f0000093.svg
V02_f0000096,full,TopoFiberDINO Coordinate (ours),test,V02,3.2,18.503,0.9393212204319507,0.4813175597309209,0.25447991490364075,0.018696637824177742,1,0.0,0.10933873214009387,0.624561403508772,0.7688984881209503,144.52975103693575,398.0557115870882,28765.44644725608,models_disagree,../../dataset/images/V02_f0000096.png,full/overlays/V02_f0000096.jpg,quality/full/entropy/V02_f0000096.jpg,quality/disagreement/V02_f0000096.jpg,,,,"[[154.82412099838257, 147.32516765594482], [583.6725211143494, 129.86741483211517], [541.7309403419495, 271.2557405233383]]",full/triangles/V02_f0000096.svg
V02_f0000037,directional,directional,train,V02,1.2333333333333334,18.497,0.9218625418593526,0.46257707846055707,0.3112281560897827,0.017079660668969154,1,0.0,0.07961741424802111,0.5405180608365019,0.701735441573467,110.74105340538173,385.600918889167,21350.92597593476,models_disagree,../../dataset/images/V02_f0000037.png,directional/overlays/V02_f0000037.jpg,quality/directional/entropy/V02_f0000037.jpg,quality/disagreement/V02_f0000037.jpg,,,,"[[169.45363640785217, 166.10386335849762], [572.7594709396362, 164.40861320495605], [540.4465484619141, 270.2176625728607]]",directional/triangles/V02_f0000037.svg
V01_f0000079,dino_pyramid,dino_pyramid,val,V01,2.6333333333333333,18.49,0.9121991701244814,0.40086584004585635,0.3399380147457123,0.022586213424801826,1,0.0,0.07472223300091835,0.6226300621871682,0.7674331650775846,93.25694865424735,424.4497331311985,19791.443484462587,models_disagree,../../dataset/images/V01_f0000079.png,dino_pyramid/overlays/V01_f0000079.jpg,quality/dino_pyramid/entropy/V01_f0000079.jpg,quality/disagreement/V01_f0000079.jpg,,,,"[[142.098510324955, 161.68604046106339], [573.5780662298203, 159.10450369119644], [568.6282507181168, 253.6170557141304]]",dino_pyramid/triangles/V01_f0000079.svg
V02_f0000071,dino_linear,dino_linear,val,V02,2.3666666666666667,18.49,0.9278305963699223,0.44455232978390563,0.2940824329853058,0.02064446546137333,1,0.0,0.08705729166666666,0.6067732831608654,0.7552693208430913,116.91925840381175,396.7059530358161,23191.282916662494,models_disagree,../../dataset/images/V02_f0000071.png,dino_linear/overlays/V02_f0000071.jpg,quality/dino_linear/entropy/V02_f0000071.jpg,quality/disagreement/V02_f0000071.jpg,,,,"[[170.98069489002228, 150.748504281044], [580.2634477615356, 142.6435513496399], [557.9529905319214, 258.51375555992126]]",dino_linear/triangles/V02_f0000071.svg
V02_f0000081,dino_linear,dino_linear,val,V02,2.7,18.488,0.9200692041522491,0.4599307192967136,0.31839877367019653,0.016964517533779144,1,0.0,0.07213055162475496,0.17456292539703724,0.2972389501193046,104.95801003199992,363.6939116689776,19086.29461476492,models_disagree,../../dataset/images/V02_f0000081.png,dino_linear/overlays/V02_f0000081.jpg,quality/dino_linear/entropy/V02_f0000081.jpg,quality/disagreement/V02_f0000081.jpg,,,,"[[161.5092372894287, 165.5246021747589], [530.6822061538696, 160.13365006446838], [525.9311628341675, 266.39086055755615]]",dino_linear/triangles/V02_f0000081.svg
V02_f0000013,baseline,baseline,train,V02,0.43333333333333335,18.487,0.9139088729016787,0.4537323141974305,0.34034621715545654,0.016349613666534424,1,0.0,0.05393243243243243,0.7453575240128069,0.8541029717500306,107.97596228887262,275.06424532872956,14850.163290316055,models_disagree,../../dataset/images/V02_f0000013.png,baseline/overlays/V02_f0000013.jpg,quality/baseline/entropy/V02_f0000013.jpg,quality/disagreement/V02_f0000013.jpg,,,,"[[194.5312464237213, 139.4719821214676], [462.6947021484375, 134.07265931367874], [469.3353080749512, 239.0537452697754]]",baseline/triangles/V02_f0000013.svg
V02_f0000023,baseline,baseline,train,V02,0.7666666666666667,18.485,0.924175382139984,0.43395814830396234,0.30816805362701416,0.021117324009537697,1,0.0,0.06475678901820352,0.7194295900178254,0.8368235538046859,128.96544685340825,278.2944460268523,17945.183794337358,models_disagree,../../dataset/images/V02_f0000023.png,baseline/overlays/V02_f0000023.jpg,quality/baseline/entropy/V02_f0000023.jpg,quality/disagreement/V02_f0000023.jpg,,,,"[[192.91099905967712, 128.77047449350357], [463.12798976898193, 122.5066180229187], [473.24671268463135, 247.14302682876587]]",baseline/triangles/V02_f0000023.svg
V02_f0000066,baseline,baseline,train,V02,2.2,18.478,0.9204886841578209,0.44717167442516575,0.31642475724220276,0.018602710217237473,1,0.0,0.06257756875040826,0.7364992285273444,0.8482574785270017,111.93554954177412,298.6719587884734,16716.00491985294,models_disagree,../../dataset/images/V02_f0000066.png,baseline/overlays/V02_f0000066.jpg,quality/baseline/entropy/V02_f0000066.jpg,quality/disagreement/V02_f0000066.jpg,,,,"[[155.75572192668915, 163.66804611682892], [456.76486015319824, 167.55251789093018], [448.5976839065552, 279.8759984970093]]",baseline/triangles/V02_f0000066.svg
V01_f0000079,baseline,baseline,val,V01,2.6333333333333333,18.464,0.9002257336343115,0.40086584004585635,0.3788997232913971,0.01976270042359829,1,0.0,0.0543504973290391,0.6717976910390324,0.8036829990134824,81.0013996230864,356.4045131954718,14434.63220040899,models_disagree,../../dataset/images/V01_f0000079.png,baseline/overlays/V01_f0000079.jpg,quality/baseline/entropy/V01_f0000079.jpg,quality/disagreement/V01_f0000079.jpg,,,,"[[191.08638960123062, 158.41662883758545], [552.797412276268, 162.3302958905697], [550.7800844907761, 244.51003968715668]]",baseline/triangles/V01_f0000079.svg
V01_f0000062,dino_pyramid,dino_pyramid,train,V01,2.066666666666667,18.462,0.9169749280723387,0.44922231042897887,0.32844969630241394,0.01747860573232174,1,0.0,0.06077023498694517,0.8762376237623762,0.9340369393139841,104.88987489796452,310.62181359456554,16290.541584256416,models_disagree,../../dataset/images/V01_f0000062.png,dino_pyramid/overlays/V01_f0000062.jpg,quality/dino_pyramid/entropy/V01_f0000062.jpg,quality/disagreement/V01_f0000062.jpg,,,,"[[168.23897114396095, 173.71965944766998], [480.3246068954468, 160.4785993695259], [481.73625683784485, 265.9037411212921]]",dino_pyramid/triangles/V01_f0000062.svg
V01_f0000022,full,TopoFiberDINO Coordinate (ours),train,V01,0.7333333333333334,18.456,0.9173693086003373,0.4128164579504495,0.33767443895339966,0.022086745128035545,1,0.0,0.06880696942808744,0.7299749687108886,0.8439139084825465,133.37022892267072,284.3507531568523,18961.962521431615,models_disagree,../../dataset/images/V01_f0000022.png,full/overlays/V01_f0000022.jpg,quality/full/entropy/V01_f0000022.jpg,quality/disagreement/V01_f0000022.jpg,,,,"[[174.981282889843, 137.53460347652435], [489.0775158405304, 131.850466132164], [552.1221559047699, 245.75302004814148]]",full/triangles/V01_f0000022.svg
V02_f0000076,directional,directional,val,V02,2.5333333333333337,18.446,0.9235127478753541,0.48429207824908005,0.3086220324039459,0.014483852311968803,1,0.0,0.07513551365510802,0.3211021505376344,0.48611252416319056,110.7565587592341,358.42730761145447,19849.087578191065,models_disagree,../../dataset/images/V02_f0000076.png,directional/overlays/V02_f0000076.jpg,quality/directional/entropy/V02_f0000076.jpg,quality/disagreement/V02_f0000076.jpg,,,,"[[159.0474110841751, 152.2486982345581], [524.1366291046143, 149.59484159946442], [514.0644693374634, 261.42898750305176]]",directional/triangles/V02_f0000076.svg
